Time,SP,PV,OP,error
5439,-0.99994,0.46677,-0.5796,-0.46677
5440,-0.99994,0.76139,-0.39488,-0.76139
5441,-0.99994,0.49644,-0.5796,-0.49644
5442,-0.99994,0.68085,-0.43185,-0.68085
5443,-0.99994,0.4816,-0.54269,-0.4816
5444,-0.99994,0.53247,-0.50572,-0.53247
5445,-0.99994,0.51128,-0.50572,-0.51128
5446,-0.99994,0.74019,-0.35797,-0.74019
5447,-0.99994,0.58546,-0.46882,-0.58546
5448,-0.99994,0.71688,-0.35797,-0.71688
5449,-0.99994,1.0115,-0.17325,-1.0115
5450,-0.99994,0.62997,-0.39488,-0.62997
5451,-0.99994,0.72536,-0.321,-0.72536
5452,-0.99994,0.72536,-0.321,-0.72536
5453,-0.99994,1.02,-0.13634,-1.02
5454,-0.99994,0.76775,-0.24713,-0.76775
5455,-0.99994,0.82074,-0.21022,-0.82074
5456,-0.99994,0.68085,-0.2841,-0.68085
5457,-0.99994,0.88645,-0.17325,-0.88645
5458,-0.99994,0.76139,-0.21022,-0.76139
5459,-0.99994,0.75503,-0.21022,-0.75503
5460,-0.99994,0.88009,-0.13634,-0.88009
5461,-0.99994,0.74655,-0.17325,-0.74655
5462,-0.99994,1.056,0.011474,-1.056
5463,-0.99994,0.81226,-0.099373,-0.81226
5464,-0.99994,0.97547,0.011474,-0.97547
5465,-0.99994,0.99031,0.011474,-0.99031
5466,-0.99994,0.86525,-0.025497,-0.86525
5467,-0.99994,0.96063,0.011474,-0.96063
5468,-0.99994,1.0051,0.048378,-1.0051
5469,-0.99994,1.0624,0.12225,-1.0624
5470,-0.99994,1.2998,0.27007,-1.2998
5471,-0.99994,1.0772,0.15923,-1.0772
5472,-0.99994,1.2913,0.30698,-1.2913
5473,-0.99994,0.89492,0.048378,-0.89492
5474,-0.99994,1.1726,0.27007,-1.1726
5475,-0.99994,1.1726,0.27007,-1.1726
5476,-0.99994,1.1069,0.27007,-1.1069
5477,-0.99994,1.321,0.38085,-1.321
5478,-0.99994,1.2171,0.38085,-1.2171
5479,-0.99994,1.1811,0.34395,-1.1811
5480,-0.99994,1.3951,0.4917,-1.3951
5481,-0.99994,1.1069,0.34395,-1.1069
5482,-0.99994,1.4015,0.5286,-1.4015
5483,-0.99994,1.1599,0.41782,-1.1599
5484,-0.99994,1.1366,0.38085,-1.1366
5485,-0.99994,1.3273,0.56558,-1.3273
5486,-0.99994,1.2468,0.4917,-1.2468
5487,-0.99994,1.3803,0.60255,-1.3803
5488,-0.99994,1.1662,0.4917,-1.1662
5489,-0.99994,1.3422,0.63945,-1.3422
5490,-0.99994,1.321,0.60255,-1.321
5491,-0.99994,1.5647,0.82417,-1.5647
5492,-0.99994,1.3358,0.67642,-1.3358
5493,-0.99994,1.3422,0.71333,-1.3422
5494,-0.99994,1.4524,0.7872,-1.4524
5495,-0.99994,1.6749,0.93502,-1.6749
5496,-0.99994,1.3273,0.7503,-1.3273
5497,-0.99994,1.4248,0.82417,-1.4248
5498,-0.99994,1.4821,0.89805,-1.4821
5499,-0.99994,1.6665,1.0089,-1.6665
5500,-0.99994,1.4524,0.93502,-1.4524
5501,-0.99994,1.4015,0.89805,-1.4015
5502,-0.99994,1.5711,1.0458,-1.5711
5503,-0.99994,1.5414,1.0089,-1.5414
5504,-0.99994,1.3655,0.93502,-1.3655
5505,-0.99994,1.5859,1.0829,-1.5859
5506,-0.99994,1.6898,1.1933,-1.6898
5507,-0.99994,1.4757,1.0829,-1.4757
5508,-0.99994,1.5202,1.1195,-1.5202
5509,-0.99994,1.5774,1.1933,-1.5774
5510,-0.99994,1.5202,1.1567,-1.5202
5511,-0.99994,1.6898,1.3043,-1.6898
5512,-0.99994,1.7173,1.3416,-1.7173
5513,-0.99994,1.7173,1.3416,-1.7173
5514,-0.99994,1.4905,1.2305,-1.4905
5515,-0.99994,1.7618,1.3781,-1.7618
5516,-0.99994,1.5054,1.3043,-1.5054
5517,-0.99994,1.5562,1.3416,-1.5562
5518,-0.99994,1.5499,1.3416,-1.5499
5519,-0.99994,1.2998,1.2305,-1.2998
5520,-0.99994,1.4015,1.3043,-1.4015
5521,-0.99994,1.2849,1.2678,-1.2849
5522,-0.99994,1.5414,1.4154,-1.5414
5523,-0.99994,1.2256,1.2678,-1.2256
5524,-0.99994,1.1874,1.2305,-1.1874
5525,-0.99994,1.1811,1.2678,-1.1811
5526,-0.99994,1.1154,1.2305,-1.1154
5527,-0.99994,1.4248,1.452,-1.4248
5528,-0.99994,1.0772,1.2305,-1.0772
5529,-0.99994,1.321,1.3781,-1.321
5530,-0.99994,1.3061,1.4154,-1.3061
5531,-0.99994,1.2404,1.3781,-1.2404
5532,-0.99994,1.5499,1.6002,-1.5499
5533,-0.99994,1.2023,1.3781,-1.2023
5534,-0.99994,1.0475,1.3416,-1.0475
5535,-0.99994,1.0263,1.3043,-1.0263
5536,-0.99994,1.0263,1.3416,-1.0263
5537,-0.99994,0.97547,1.3416,-0.97547
5538,-0.99994,1.1514,1.452,-1.1514
5539,-0.99994,1.1154,1.452,-1.1154
5540,-0.99994,1.1154,1.452,-1.1154
5541,-0.99994,1.3655,1.6368,-1.3655
5542,-0.99994,1.1069,1.4892,-1.1069
5543,-0.99994,1.0051,1.452,-1.0051
5544,-0.99994,0.71688,1.2678,-0.71688
5545,-0.99994,1.2023,1.563,-1.2023
5546,-0.99994,0.92248,1.452,-0.92248
5547,-0.99994,0.99667,1.4892,-0.99667
5548,-0.99994,1.0051,1.4892,-1.0051
5549,-0.99994,0.71052,1.3416,-0.71052
5550,-0.99994,0.60666,1.2678,-0.60666
5551,-0.99994,0.94579,1.4892,-0.94579
5552,-0.99994,0.75503,1.3781,-0.75503
5553,-0.99994,0.90764,1.4892,-0.90764
5554,-0.99994,0.77623,1.4154,-0.77623
5555,-0.99994,0.85677,1.4892,-0.85677
5556,-0.99994,0.5028,1.3043,-0.5028
5557,-0.99994,0.79742,1.4892,-0.79742
5558,-0.99994,0.64269,1.3781,-0.64269
5559,-0.99994,0.71688,1.4154,-0.71688
5560,-0.99994,0.57698,1.3416,-0.57698
5561,-0.99994,0.49008,1.3043,-0.49008
5562,-0.99994,0.71688,1.452,-0.71688
5563,-0.99994,0.45193,1.3043,-0.45193
5564,-0.99994,0.49644,1.3043,-0.49644
5565,-0.99994,0.79742,1.563,-0.79742
5566,-0.99994,0.46041,1.3416,-0.46041
5567,-0.99994,0.40742,1.3043,-0.40742
5568,-0.99994,0.45193,1.3416,-0.45193
5569,-0.99994,0.46677,1.3416,-0.46677
5570,-0.99994,0.58546,1.452,-0.58546
5571,-0.99994,0.33535,1.3043,-0.33535
5572,-0.99994,0.52611,1.4154,-0.52611
5573,-0.99994,0.51128,1.4154,-0.51128
5574,-0.99994,0.22513,1.2305,-0.22513
5575,-0.99994,0.32051,1.2678,-0.32051
5576,-0.99994,0.20182,1.1933,-0.20182
5577,-0.99994,0.6003,1.4892,-0.6003
5578,-0.99994,0.17214,1.2305,-0.17214
5579,-0.99994,0.45193,1.4154,-0.45193
5580,-0.99994,0.26752,1.3043,-0.26752
5581,-0.99994,0.21029,1.2678,-0.21029
5582,-0.99994,0.061923,1.1567,-0.061923
5583,-0.99994,0.29084,1.3043,-0.29084
5584,-0.99994,0.26752,1.3043,-0.26752
5585,-0.99994,0.34171,1.3416,-0.34171
5586,-0.99994,0.23149,1.3043,-0.23149
5587,-0.99994,0.22513,1.3043,-0.22513
5588,-0.99994,0.29084,1.3416,-0.29084
5589,-0.99994,0.29084,1.3416,-0.29084
5590,-0.99994,0.097956,1.2305,-0.097956
5591,-0.99994,0.28236,1.3416,-0.28236
5592,-0.99994,0.011052,1.1567,-0.011052
5593,-0.99994,0.28236,1.3416,-0.28236
5594,-0.99994,0.032248,1.1933,-0.032248
5595,-0.99994,0.047085,1.1933,-0.047085
5596,-0.99994,0.26752,1.3416,-0.26752
5597,-0.99994,0.14247,1.2305,-0.14247
5598,-0.99994,0.040727,1.1933,-0.040727
5599,-0.99994,0.040727,1.1933,-0.040727
5600,-0.99994,0.36503,1.3781,-0.36503
5601,-0.99994,0.29084,1.3781,-0.29084
5602,-0.99994,0.091597,1.2678,-0.091597
5603,-0.99994,0.02589,1.1933,-0.02589
5604,-0.99994,0.19546,1.3043,-0.19546
5605,-0.99994,0.17214,1.3043,-0.17214
5606,-0.99994,-0.092808,1.1195,0.092808
5607,-0.99994,0.23785,1.3416,-0.23785
5608,-0.99994,0.091597,1.2678,-0.091597
5609,-0.99994,-0.13732,1.1195,0.13732
5610,-0.99994,-0.0271,1.1933,0.0271
5611,-0.99994,0.091597,1.2678,-0.091597
5612,-0.99994,0.017411,1.1933,-0.017411
5613,-0.99994,0.14247,1.2678,-0.14247
5614,-0.99994,-0.092808,1.1195,0.092808
5615,-0.99994,-0.33444,0.97193,0.33444
5616,-0.99994,0.011052,1.1933,-0.011052
5617,-0.99994,-0.21786,1.0458,0.21786
5618,-0.99994,0.040727,1.2305,-0.040727
5619,-0.99994,-0.15852,1.0829,0.15852
5620,-0.99994,-0.31325,1.0089,0.31325
5621,-0.99994,0.011052,1.1933,-0.011052
5622,-0.99994,-0.17971,1.0829,0.17971
5623,-0.99994,-0.15216,1.0829,0.15216
5624,-0.99994,-0.36412,0.93502,0.36412
5625,-0.99994,-0.17971,1.0458,0.17971
5626,-0.99994,0.040727,1.1933,-0.040727
5627,-0.99994,-0.14368,1.0829,0.14368
5628,-0.99994,-0.24754,1.0089,0.24754
5629,-0.99994,-0.18819,1.0458,0.18819
5630,-0.99994,-0.033459,1.1195,0.033459
5631,-0.99994,0.10643,1.2305,-0.10643
5632,-0.99994,-0.039818,1.1195,0.039818
5633,-0.99994,0.26116,1.3043,-0.26116
5634,-0.99994,0.055564,1.1933,-0.055564
5635,-0.99994,-0.40863,0.89805,0.40863
5636,-0.99994,-0.17335,1.0458,0.17335
5637,-0.99994,-0.21786,1.0089,0.21786
5638,-0.99994,0.061923,1.1933,-0.061923
5639,-0.99994,-0.16699,1.0458,0.16699
5640,-0.99994,-0.10765,1.0829,0.10765
5641,-0.99994,-0.063134,1.1195,0.063134
5642,-0.99994,-0.27721,0.97193,0.27721
5643,-0.99994,-0.2539,1.0089,0.2539
5644,-0.99994,-0.2327,1.0089,0.2327
5645,-0.99994,-0.0037849,1.1195,0.0037849
5646,-0.99994,-0.27721,0.93502,0.27721
5647,-0.99994,-0.31325,0.93502,0.31325
5648,-0.99994,-0.0271,1.1195,0.0271
5649,-0.99994,-0.27721,0.93502,0.27721
5650,-0.99994,-0.14368,1.0458,0.14368
5651,-0.99994,-0.077971,1.0829,0.077971
5652,-0.99994,-0.039818,1.0829,0.039818
5653,-0.99994,0.16578,1.2305,-0.16578
5654,-0.99994,-0.20303,1.0089,0.20303
5655,-0.99994,0.097956,1.1933,-0.097956
5656,-0.99994,0.13611,1.1933,-0.13611
5657,-0.99994,-0.19455,1.0089,0.19455
5658,-0.99994,0.30568,1.3043,-0.30568
5659,-0.99994,-0.069492,1.0829,0.069492
5660,-0.99994,0.23149,1.2678,-0.23149
5661,-0.99994,0.07676,1.1567,-0.07676
5662,-0.99994,0.15095,1.2305,-0.15095
5663,-0.99994,0.02589,1.1195,-0.02589
5664,-0.99994,-0.069492,1.0829,0.069492
5665,-0.99994,-0.17335,1.0089,0.17335
5666,-0.99994,-0.19455,1.0089,0.19455
5667,-0.99994,0.02589,1.1195,-0.02589
5668,-0.99994,0.055564,1.1567,-0.055564
5669,-0.99994,-0.2327,0.97193,0.2327
5670,-0.99994,-0.12884,1.0458,0.12884
5671,-0.99994,-0.048296,1.0829,0.048296
5672,-0.99994,-0.12884,1.0458,0.12884
5673,-0.99994,-0.19455,1.0089,0.19455
5674,-0.99994,-0.114,1.0458,0.114
5675,-0.99994,-0.19455,1.0089,0.19455
5676,-0.99994,-0.20303,1.0089,0.20303
5677,-0.99994,-0.2327,0.97193,0.2327
5678,-0.99994,-0.114,1.0458,0.114
5679,-0.99994,-0.063134,1.0829,0.063134
5680,-0.99994,-0.26873,0.93502,0.26873
5681,-0.99994,-0.2327,0.93502,0.2327
5682,-0.99994,-0.37259,0.86108,0.37259
5683,-0.99994,-0.46798,0.7872,0.46798
5684,-0.99994,-0.20939,0.93502,0.20939
5685,-0.99994,-0.32808,0.86108,0.32808
5686,-0.99994,-0.51249,0.7503,0.51249
5687,-0.99994,-0.26873,0.89805,0.26873
5688,-0.99994,-0.32808,0.86108,0.32808
5689,-0.99994,-0.30477,0.89805,0.30477
5690,-0.99994,-0.40863,0.7872,0.40863
5691,-0.99994,-0.35776,0.82417,0.35776
5692,-0.99994,-0.39379,0.7872,0.39379
5693,-0.99994,-0.70325,0.60255,0.70325
5694,-0.99994,-0.20939,0.89805,0.20939
5695,-0.99994,-0.41711,0.7872,0.41711
5696,-0.99994,-0.13732,0.93502,0.13732
5697,-0.99994,-0.4383,0.7503,0.4383
5698,-0.99994,-0.32808,0.7872,0.32808
5699,-0.99994,-0.3196,0.82417,0.3196
5700,-0.99994,-0.29205,0.82417,0.29205
5701,-0.99994,-0.36412,0.7872,0.36412
5702,-0.99994,-0.29841,0.82417,0.29841
5703,-0.99994,-0.40863,0.7503,0.40863
5704,-0.99994,-0.23906,0.86108,0.23906
5705,-0.99994,-0.4383,0.71333,0.4383
5706,-0.99994,-0.36412,0.7503,0.36412
5707,-0.99994,0.017411,0.97193,-0.017411
5708,-0.99994,-0.37895,0.7503,0.37895
5709,-0.99994,-0.42347,0.71333,0.42347
5710,-0.99994,-0.16699,0.86108,0.16699
5711,-0.99994,-0.557,0.63945,0.557
5712,-0.99994,-0.12884,0.89805,0.12884
5713,-0.99994,-0.46798,0.63945,0.46798
5714,-0.99994,-0.54216,0.60255,0.54216
5715,-0.99994,-0.63754,0.5286,0.63754
5716,-0.99994,-0.20939,0.7872,0.20939
5717,-0.99994,-0.54852,0.60255,0.54852
5718,-0.99994,-0.48917,0.63945,0.48917
5719,-0.99994,-0.2539,0.7872,0.2539
5720,-0.99994,-0.60787,0.5286,0.60787
5721,-0.99994,-0.32808,0.67642,0.32808
5722,-0.99994,-0.557,0.56558,0.557
5723,-0.99994,-0.40863,0.63945,0.40863
5724,-0.99994,-0.70325,0.45473,0.70325
5725,-0.99994,-0.47434,0.60255,0.47434
5726,-0.99994,-0.56336,0.4917,0.56336
5727,-0.99994,-0.59303,0.4917,0.59303
5728,-0.99994,-0.68206,0.41782,0.68206
5729,-0.99994,-0.48917,0.56558,0.48917
5730,-0.99994,-0.42347,0.60255,0.42347
5731,-0.99994,-0.46798,0.5286,0.46798
5732,-0.99994,-0.40227,0.56558,0.40227
5733,-0.99994,-0.61423,0.45473,0.61423
5734,-0.99994,-0.56972,0.45473,0.56972
5735,-0.99994,-0.52733,0.4917,0.52733
5736,-0.99994,-0.88766,0.2331,0.88766
5737,-0.99994,-0.65238,0.38085,0.65238
5738,-0.99994,-0.29205,0.60255,0.29205
5739,-0.99994,-0.48917,0.4917,0.48917
5740,-0.99994,-0.54852,0.45473,0.54852
5741,-0.99994,-0.5782,0.38085,0.5782
5742,-0.99994,-0.38743,0.4917,0.38743
5743,-0.99994,-0.88766,0.19613,0.88766
5744,-0.99994,-0.83467,0.2331,0.83467
5745,-0.99994,-0.2327,0.56558,0.2327
5746,-0.99994,-0.59939,0.34395,0.59939
5747,-0.99994,-0.63754,0.30698,0.63754
5748,-0.99994,-0.71809,0.27007,0.71809
5749,-0.99994,-0.40863,0.45473,0.40863
5750,-0.99994,-0.34292,0.45473,0.34292
5751,-0.99994,-0.65238,0.27007,0.65238
5752,-0.99994,-0.49765,0.38085,0.49765
5753,-0.99994,-0.51885,0.34395,0.51885
5754,-0.99994,-0.34928,0.45473,0.34928
5755,-0.99994,-0.66722,0.2331,0.66722
5756,-0.99994,-0.3196,0.45473,0.3196
5757,-0.99994,-0.70325,0.19613,0.70325
5758,-0.99994,-0.81347,0.12225,0.81347
5759,-0.99994,-0.68206,0.19613,0.68206
5760,-0.99994,-0.59303,0.2331,0.59303
5761,-0.99994,-0.45314,0.30698,0.45314
5762,-0.99994,-0.4383,0.34395,0.4383
5763,-0.99994,-0.46798,0.30698,0.46798
5764,-0.99994,-0.58455,0.2331,0.58455
5765,-0.99994,-0.68206,0.12225,0.68206
5766,-0.99994,-0.50401,0.2331,0.50401
5767,-0.99994,-0.42347,0.30698,0.42347
5768,-0.99994,-0.65874,0.15923,0.65874
5769,-0.99994,-0.68841,0.12225,0.68841
5770,-0.99994,-0.39379,0.27007,0.39379
5771,-0.99994,-0.82195,0.011474,0.82195
5772,-0.99994,-0.37895,0.30698,0.37895
5773,-0.99994,-0.59939,0.15923,0.59939
5774,-0.99994,-0.61423,0.12225,0.61423
5775,-0.99994,-0.60787,0.12225,0.60787
5776,-0.99994,-0.7626,0.011474,0.7626
5777,-0.99994,-0.54216,0.15923,0.54216
5778,-0.99994,-0.56336,0.12225,0.56336
5779,-0.99994,-0.76896,-0.025497,0.76896
5780,-0.99994,-0.22422,0.30698,0.22422
5781,-0.99994,-0.4595,0.15923,0.4595
5782,-0.99994,-0.51885,0.12225,0.51885
5783,-0.99994,-0.62907,0.048378,0.62907
5784,-0.99994,-0.62907,0.011474,0.62907
5785,-0.99994,-0.48917,0.12225,0.48917
5786,-0.99994,-0.85798,-0.13634,0.85798
5787,-0.99994,-0.67358,0.011474,0.67358
5788,-0.99994,-0.74776,-0.099373,0.74776
5789,-0.99994,-0.65874,-0.025497,0.65874
5790,-0.99994,-0.62271,-0.025497,0.62271
5791,-0.99994,-0.52733,0.048378,0.52733
5792,-0.99994,-0.83467,-0.17325,0.83467
5793,-0.99994,-0.8495,-0.17325,0.8495
5794,-0.99994,-0.87918,-0.21022,0.87918
5795,-0.99994,-0.65874,-0.062402,0.65874
5796,-0.99994,-0.95336,-0.2841,0.95336
5797,-0.99994,-0.90249,-0.24713,0.90249
5798,-0.99994,-0.76896,-0.17325,0.76896
5799,-0.99994,-0.557,-0.062402,0.557
5800,-0.99994,-0.80711,-0.24713,0.80711
5801,-0.99994,-0.70325,-0.17325,0.70325
5802,-0.99994,-0.62271,-0.13634,0.62271
5803,-0.99994,-0.82831,-0.2841,0.82831
5804,-0.99994,-0.96184,-0.35797,0.96184
5805,-0.99994,-1.2183,-0.54269,1.2183
5806,-0.99994,-0.48281,-0.099373,0.48281
5807,-0.99994,-1.0636,-0.46882,1.0636
5808,-0.99994,-0.91733,-0.43185,0.91733
5809,-0.99994,-0.89402,-0.39488,0.89402
5810,-0.99994,-0.75412,-0.321,0.75412
5811,-0.99994,-0.90249,-0.43185,0.90249
5812,-0.99994,-0.87918,-0.43185,0.87918
5813,-0.99994,-0.73929,-0.35797,0.73929
5814,-0.99994,-0.81347,-0.39488,0.81347
5815,-0.99994,-0.56336,-0.2841,0.56336
5816,-0.99994,-0.75412,-0.39488,0.75412
5817,-0.99994,-0.89402,-0.46882,0.89402
5818,-0.99994,-0.82195,-0.46882,0.82195
5819,-0.99994,-0.85798,-0.50572,0.85798
5820,-0.99994,-0.92369,-0.54269,0.92369
5821,-0.99994,-0.80711,-0.50572,0.80711
5822,-0.99994,-0.69689,-0.43185,0.69689
5823,-0.99994,-0.59303,-0.35797,0.59303
5824,-0.99994,-0.75412,-0.46882,0.75412
5825,-0.99994,-0.73293,-0.46882,0.73293
5826,-0.99994,-0.70961,-0.46882,0.70961
5827,-0.99994,-0.82195,-0.54269,0.82195
5828,-0.99994,-0.82195,-0.5796,0.82195
5829,-0.99994,-1.0276,-0.69045,1.0276
5830,-0.99994,-1.0127,-0.69045,1.0127
5831,-0.99994,-1.1017,-0.80129,1.1017
5832,-0.99994,-0.73929,-0.5796,0.73929
5833,-0.99994,-0.99788,-0.72735,0.99788
5834,-0.99994,-0.88766,-0.69045,0.88766
5835,-0.99994,-0.83467,-0.65348,0.83467
5836,-0.99994,-0.89402,-0.69045,0.89402
5837,-0.99994,-1.0572,-0.8382,1.0572
5838,-0.99994,-0.81347,-0.69045,0.81347
5839,-0.99994,-1.0276,-0.8382,1.0276
5840,-0.99994,-0.9894,-0.8382,0.9894
5841,-0.99994,-0.88766,-0.76432,0.88766
5842,-0.99994,-0.7626,-0.72735,0.7626
5843,-0.99994,-1.0487,-0.91207,1.0487
5844,-0.99994,-0.68841,-0.69045,0.68841
5845,-0.99994,-0.98304,-0.87517,0.98304
5846,-0.99994,-0.59939,-0.65348,0.59939
5847,-0.99994,-0.73929,-0.76432,0.73929
5848,-0.99994,-0.76896,-0.76432,0.76896
5849,-0.99994,-0.68841,-0.76432,0.68841
5850,-0.99994,-1.0127,-0.94905,1.0127
5851,-0.99994,-0.73929,-0.80129,0.73929
5852,-0.99994,-0.58455,-0.69045,0.58455
5853,-0.99994,-0.6439,-0.76432,0.6439
5854,-0.99994,-0.81347,-0.87517,0.81347
5855,-0.99994,-0.56336,-0.72735,0.56336
5856,-0.99994,-0.70325,-0.80129,0.70325
5857,-0.99994,-0.93217,-0.98595,0.93217
5858,-0.99994,-0.9894,-1.0229,0.9894
5859,-0.99994,-0.84315,-0.91207,0.84315
5860,-0.99994,-0.63754,-0.8382,0.63754
5861,-0.99994,-0.60787,-0.80129,0.60787
5862,-0.99994,-0.60787,-0.80129,0.60787
5863,-0.99994,-0.76896,-0.91207,0.76896
5864,-0.99994,-0.70325,-0.91207,0.70325
5865,-0.99994,-0.76896,-0.94905,0.76896
5866,-0.99994,-0.7626,-0.94905,0.7626
5867,-0.99994,-0.79863,-1.0229,0.79863
5868,-0.99994,-0.8495,-1.0229,0.8495
5869,-0.99994,-0.84315,-1.0229,0.84315
5870,-0.99994,-0.6439,-0.91207,0.6439
5871,-0.99994,-0.8495,-1.0598,0.8495
5872,-0.99994,-0.86434,-1.0968,0.86434
5873,-0.99994,-0.68841,-0.98595,0.68841
5874,-0.99994,-0.70961,-0.98595,0.70961
5875,-0.99994,-0.73929,-1.0598,0.73929
5876,-0.99994,-0.34928,-0.80129,0.34928
5877,-0.99994,-0.59939,-0.94905,0.59939
5878,-0.99994,-0.70325,-1.0229,0.70325
5879,-0.99994,-0.71809,-1.0598,0.71809
5880,-0.99994,-0.52733,-0.94905,0.52733
5881,-0.99994,-0.49765,-0.91207,0.49765
5882,-0.99994,-0.43194,-0.87517,0.43194
5883,-0.99994,-0.32808,-0.8382,0.32808
5884,-0.99994,-0.61423,-1.0229,0.61423
5885,-0.99994,-0.63754,-1.0598,0.63754
5886,-0.99994,-0.48917,-0.94905,0.48917
5887,-0.99994,-0.41711,-0.91207,0.41711
5888,-0.99994,-0.59303,-1.0229,0.59303
5889,-0.99994,-0.4595,-0.98595,0.4595
5890,-0.99994,-0.47434,-0.98595,0.47434
5891,-0.99994,-0.2539,-0.8382,0.2539
5892,-0.99994,-0.52733,-1.0229,0.52733
5893,-0.99994,-0.14368,-0.76432,0.14368
5894,-0.99994,-0.31325,-0.87517,0.31325
5895,-0.99994,-0.37895,-0.91207,0.37895
5896,-0.99994,-0.32808,-0.91207,0.32808
5897,-0.99994,-0.28357,-0.91207,0.28357
5898,-0.99994,-0.092808,-0.80129,0.092808
5899,-0.99994,-0.49765,-1.0229,0.49765
5900,-0.99994,-0.48917,-1.0229,0.48917
5901,-0.99994,-0.60787,-1.0968,0.60787
5902,-0.99994,-0.33444,-0.94905,0.33444
5903,-0.99994,-0.12884,-0.80129,0.12884
5904,-0.99994,-0.26238,-0.91207,0.26238
5905,-0.99994,-0.21786,-0.91207,0.21786
5906,-0.99994,-0.08433,-0.80129,0.08433
5907,-0.99994,0.040727,-0.72735,-0.040727
5908,-0.99994,0.02589,-0.76432,-0.02589
5909,-0.99994,-0.077971,-0.80129,0.077971
5910,-0.99994,-0.18819,-0.87517,0.18819
5911,-0.99994,-0.37259,-0.98595,0.37259
5912,-0.99994,0.02589,-0.76432,-0.02589
5913,-0.99994,-0.17971,-0.87517,0.17971
5914,-0.99994,0.12763,-0.69045,-0.12763
5915,-0.99994,-0.054655,-0.80129,0.054655
5916,-0.99994,-0.077971,-0.80129,0.077971
5917,-0.99994,0.07676,-0.72735,-0.07676
5918,-0.99994,-0.15852,-0.87517,0.15852
5919,-0.99994,-0.10765,-0.8382,0.10765
5920,-0.99994,0.047085,-0.72735,-0.047085
5921,-0.99994,-0.054655,-0.80129,0.054655
5922,-0.99994,0.07676,-0.72735,-0.07676
5923,-0.99994,0.12127,-0.69045,-0.12127
5924,-0.99994,0.14247,-0.69045,-0.14247
5925,-0.99994,0.46041,-0.46882,-0.46041
5926,-0.99994,0.40742,-0.50572,-0.40742
5927,-0.99994,0.23785,-0.61657,-0.23785
5928,-0.99994,0.13611,-0.65348,-0.13611
5929,-0.99994,-0.12248,-0.80129,0.12248
5930,-0.99994,0.040727,-0.69045,-0.040727
5931,-0.99994,0.011052,-0.72735,-0.011052
5932,-0.99994,0.21665,-0.5796,-0.21665
5933,-0.99994,0.032248,-0.69045,-0.032248
5934,-0.99994,0.20182,-0.61657,-0.20182
5935,-0.99994,0.21029,-0.5796,-0.21029
5936,-0.99994,0.16578,-0.61657,-0.16578
5937,-0.99994,0.055564,-0.69045,-0.055564
5938,-0.99994,0.23785,-0.5796,-0.23785
5939,-0.99994,0.26752,-0.54269,-0.26752
5940,-0.99994,-0.012263,-0.72735,0.012263
5941,-0.99994,0.28236,-0.54269,-0.28236
5942,-0.99994,0.26116,-0.5796,-0.26116
5943,-0.99994,0.21029,-0.5796,-0.21029
5944,-0.99994,0.10643,-0.65348,-0.10643
5945,-0.99994,0.1573,-0.61657,-0.1573
5946,-0.99994,0.40742,-0.43185,-0.40742
5947,-0.99994,0.4159,-0.43185,-0.4159
5948,-0.99994,0.16578,-0.5796,-0.16578
5949,-0.99994,0.37774,-0.46882,-0.37774
5950,-0.99994,0.21665,-0.54269,-0.21665
5951,-0.99994,0.28236,-0.50572,-0.28236
5952,-0.99994,0.25269,-0.54269,-0.25269
5953,-0.99994,0.39258,-0.43185,-0.39258
5954,-0.99994,0.26752,-0.50572,-0.26752
5955,-0.99994,0.45193,-0.35797,-0.45193
5956,-0.99994,0.37774,-0.43185,-0.37774
5957,-0.99994,0.54095,-0.321,-0.54095
5958,-0.99994,0.2972,-0.46882,-0.2972
5959,-0.99994,0.46041,-0.35797,-0.46041
5960,-0.99994,0.47524,-0.35797,-0.47524
5961,-0.99994,0.53247,-0.2841,-0.53247
5962,-0.99994,0.46041,-0.321,-0.46041
5963,-0.99994,0.54731,-0.2841,-0.54731
5964,-0.99994,0.6215,-0.21022,-0.6215
5965,-0.99994,0.55579,-0.2841,-0.55579
5966,-0.99994,0.55579,-0.24713,-0.55579
5967,-0.99994,0.51128,-0.24713,-0.51128
5968,-0.99994,0.65117,-0.17325,-0.65117
5969,-0.99994,0.57063,-0.21022,-0.57063
5970,-0.99994,0.8271,-0.062402,-0.8271
5971,-0.99994,0.63633,-0.13634,-0.63633
5972,-0.99994,0.46041,-0.24713,-0.46041
5973,-0.99994,0.61514,-0.17325,-0.61514
5974,-0.99994,0.4816,-0.24713,-0.4816
5975,-0.99994,0.60666,-0.17325,-0.60666
5976,-0.99994,0.6215,-0.099373,-0.6215
5977,-0.99994,0.42225,-0.24713,-0.42225
5978,-0.99994,0.76775,-0.025497,-0.76775
5979,-0.99994,0.55579,-0.17325,-0.55579
5980,-0.99994,0.49644,-0.17325,-0.49644
5981,-0.99994,0.46041,-0.17325,-0.46041
5982,-0.99994,0.63633,-0.062402,-0.63633
5983,-0.99994,0.67237,-0.062402,-0.67237
5984,-0.99994,0.74019,0.011474,-0.74019
5985,-0.99994,0.37138,-0.21022,-0.37138
5986,-0.99994,0.51128,-0.099373,-0.51128
5987,-0.99994,0.58546,-0.062402,-0.58546
5988,-0.99994,0.74019,0.048378,-0.74019
5989,-0.99994,0.68085,0.048378,-0.68085
